TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter
1634,2025-10-26T16:17:53.000Z,1.000000,49293.23,0.00,490065.66,490065.66
1635,2025-10-26T16:31:15.000Z,1.173841,49293.23,8569.20,490065.66,498634.87
1636,2025-10-26T16:48:33.000Z,1.112731,49293.23,5556.88,498634.87,504191.75
1637,2025-10-26T17:11:18.000Z,1.040230,49293.23,1983.09,504191.75,506174.84
1638,2025-10-26T20:00:32.000Z,1.010209,49293.23,503.23,506174.84,506678.07
1639,2025-10-26T20:39:17.000Z,0.919281,49293.23,-3978.92,506678.07,502699.15
1640,2025-10-26T20:50:13.000Z,0.992681,49293.23,-360.78,502699.15,502338.37
1641,2025-10-26T21:00:04.000Z,0.923974,49293.23,-3747.55,502338.37,498590.82
1642,2025-10-27T00:38:11.000Z,1.101010,49293.23,4979.11,498590.82,503569.93
1643,2025-10-27T01:38:11.000Z,1.342957,49293.23,16905.47,503569.93,520475.40
1644,2025-10-27T06:43:55.000Z,0.875790,49293.23,-6122.71,520475.40,514352.69
1645,2025-10-27T07:44:35.000Z,0.908083,49293.23,-4530.89,514352.69,509821.80
1646,2025-10-27T07:48:06.000Z,0.814805,49293.23,-9128.84,509821.80,500692.96
1647,2025-10-27T09:04:46.000Z,0.892620,49293.23,-5293.10,500692.96,495399.86
1648,2025-10-27T11:01:09.000Z,0.999657,49293.23,-16.89,495399.86,495382.97
1649,2025-10-27T11:23:25.000Z,1.005265,49293.23,259.55,495382.97,495642.53
1650,2025-10-27T12:06:50.000Z,1.228511,49293.23,11264.07,495642.53,506906.59
1651,2025-10-27T13:39:12.000Z,1.150165,49293.23,7402.11,506906.59,514308.71
1652,2025-10-27T13:39:30.000Z,0.978685,49293.23,-1050.67,514308.71,513258.04
1653,2025-10-27T13:39:53.000Z,1.000000,49293.23,0.00,513258.04,513258.04
1654,2025-10-27T15:28:55.000Z,1.000000,49293.23,0.00,513258.04,513258.04
1655,2025-10-27T16:01:26.000Z,0.953616,49293.23,-2286.41,513258.04,510971.63
1656,2025-10-27T16:28:45.000Z,0.926394,49293.23,-3628.29,510971.63,507343.34
1657,2025-10-27T21:15:01.000Z,1.005300,49293.23,261.24,507343.34,507604.58
1658,2025-10-27T21:15:30.000Z,0.886395,49293.23,-5599.95,507604.58,502004.62
1659,2025-10-27T21:17:30.000Z,0.944418,49293.23,-2739.80,502004.62,499264.82
1660,2025-10-27T21:17:46.000Z,1.098303,49293.23,4845.69,499264.82,504110.51
1661,2025-10-27T21:20:01.000Z,0.889196,49293.23,-5461.89,504110.51,498648.62
1662,2025-10-27T21:53:06.000Z,1.005419,49293.23,267.10,498648.62,498915.72
1663,2025-10-27T23:16:14.000Z,1.000000,49293.23,0.00,498915.72,498915.72
1664,2025-10-28T03:39:07.000Z,1.000000,49293.23,0.00,498915.72,498915.72
1665,2025-10-28T08:32:42.000Z,1.158963,49293.23,7835.81,498915.72,506751.53
1666,2025-10-28T10:18:36.000Z,1.333304,49293.23,16429.64,506751.53,523181.17
1667,2025-10-28T11:42:37.000Z,1.213629,49293.23,10530.45,523181.17,533711.62
1668,2025-10-28T12:36:11.000Z,1.473206,49293.23,23325.87,533711.62,557037.49
1669,2025-10-28T15:46:21.000Z,1.600515,49293.23,29601.32,557037.49,586638.81
1670,2025-10-28T17:19:56.000Z,1.113804,49293.23,5609.76,586638.81,592248.57
1671,2025-10-28T20:26:19.000Z,0.832810,49293.23,-8241.35,592248.57,584007.22
1672,2025-10-29T07:33:49.000Z,1.108712,49293.23,5358.76,584007.22,589365.98
1673,2025-10-29T08:56:14.000Z,0.965107,49293.23,-1719.98,589365.98,587646.00
1674,2025-10-29T10:51:55.000Z,1.739324,49293.23,36443.65,587646.00,624089.65
1675,2025-10-29T12:01:59.000Z,0.982498,49293.23,-862.72,624089.65,623226.93
1676,2025-10-29T12:10:34.000Z,1.324458,49293.23,15993.60,623226.93,639220.53
1677,2025-10-29T12:40:02.000Z,1.143851,49293.23,7090.88,639220.53,646311.41
1678,2025-10-29T13:45:29.000Z,0.990200,49293.23,-483.07,646311.41,645828.33
1679,2025-10-29T14:24:55.000Z,0.989861,49293.23,-499.77,645828.33,645328.57
1680,2025-10-29T18:00:18.000Z,1.028141,49293.23,1387.15,645328.57,646715.72
1681,2025-10-29T23:45:20.000Z,1.322258,49293.23,15885.12,646715.72,662600.83
1682,2025-10-30T03:25:39.000Z,0.837951,49293.23,-7987.92,662600.83,654612.92
1683,2025-10-30T08:57:07.000Z,1.122558,49293.23,6041.30,654612.92,660654.21
1684,2025-10-30T09:28:27.000Z,1.138149,49293.23,6809.80,660654.21,667464.02
1685,2025-10-30T09:36:36.000Z,1.103591,49293.23,5106.35,667464.02,672570.37
1686,2025-10-30T10:26:52.000Z,1.053647,49293.23,2644.45,672570.37,675214.82
1687,2025-10-30T11:10:35.000Z,0.897865,49293.23,-5034.56,675214.82,670180.26
1688,2025-10-30T14:04:59.000Z,0.800000,49293.23,-9858.65,670180.26,660321.61
1689,2025-10-30T16:43:50.000Z,0.970690,49293.23,-1444.78,660321.61,658876.83
1690,2025-10-30T21:28:21.000Z,1.000000,49293.23,0.00,658876.83,658876.83
1691,2025-10-31T15:51:22.000Z,0.984431,49293.23,-767.46,658876.83,658109.36
1692,2025-10-31T16:36:07.000Z,1.000000,49293.23,0.00,658109.36,658109.36
1693,2025-10-31T16:38:48.000Z,0.968270,49293.23,-1564.08,658109.36,656545.29
1694,2025-10-31T19:24:46.000Z,0.882923,49293.23,-5771.11,656545.29,650774.17
1695,2025-10-31T23:49:38.000Z,0.948975,49293.23,-2515.17,650774.17,648259.01
1696,2025-11-01T00:28:10.000Z,1.032417,49293.23,1597.96,648259.01,649856.97
1697,2025-11-01T02:08:38.000Z,1.349613,49293.23,17233.55,649856.97,667090.51
1698,2025-11-01T06:21:24.000Z,1.000000,49293.23,0.00,667090.51,667090.51
1699,2025-11-01T09:39:00.000Z,1.035980,49293.23,1773.56,667090.51,668864.07
1700,2025-11-01T10:02:04.000Z,1.035980,49293.23,1773.56,668864.07,670637.63
1701,2025-11-01T11:18:15.000Z,1.584312,49293.23,28802.64,670637.63,699440.27
1702,2025-11-01T13:09:11.000Z,2.558352,49293.23,76816.22,699440.27,776256.49
1703,2025-11-01T14:03:14.000Z,0.958510,49293.23,-2045.16,776256.49,774211.33
1704,2025-11-01T15:23:05.000Z,1.000000,49293.23,0.00,774211.33,774211.33
1705,2025-11-01T23:06:53.000Z,0.980127,49293.23,-979.60,774211.33,773231.72
1706,2025-11-02T13:37:52.000Z,0.808044,77323.17,-14842.65,773231.72,758389.07
1707,2025-11-02T14:34:51.000Z,0.969031,77323.17,-2394.60,758389.07,755994.47
1708,2025-11-02T15:06:04.000Z,1.000000,77323.17,0.00,755994.47,755994.47
1709,2025-11-02T15:30:16.000Z,0.800000,77323.17,-15464.63,755994.47,740529.83
1710,2025-11-02T15:42:43.000Z,0.962409,77323.17,-2906.69,740529.83,737623.14
1711,2025-11-02T17:40:09.000Z,1.071581,77323.17,5534.85,737623.14,743157.99
1712,2025-11-02T23:34:58.000Z,1.041760,77323.17,3229.01,743157.99,746387.01
1713,2025-11-03T01:09:18.000Z,0.881496,77323.17,-9163.09,746387.01,737223.92
1714,2025-11-03T06:15:54.000Z,1.080004,77323.17,6186.18,737223.92,743410.10
1715,2025-11-04T01:59:01.000Z,0.873915,77323.17,-9749.27,743410.10,733660.83
